ID,Domain,Name,Max Rate
5508574,"lysse.com","Lyssé","3.3%"
5508575,"mabelslabels.com","Mabel's Labels","6.5%"
5508581,"madison-reed.com","Madison-Reed","13%"
5508583,"magazine-agent.com","Magazine-Agent.com","19.5%"
5508586,"magicalshuttle.com","Magical Shuttle","$3.81"
5508586,"magicalshuttle.co.uk","Magical Shuttle","$3.81"
5508601,"maliadesigns.com","Malia Designs","11.7%"
5508620,"masonzone.com","Zone - Mason Zone","13%"
5508626,"masterofproject.com","Master of Project Academy","9.8%"
5508628,"matchasource.com","Gotcha Matcha","5.9%"
5508628,"gotchamatcha.com","Gotcha Matcha","5.9%"
5508630,"matchingdonors.com","MatchingDonors.com","16.3%"
5508638,"matteformen.com","Matte For Men","4.6%"
5508642,"maximumslim.com","Maximum Slim","19.5%"
5508649,"medicalcarealert.com","Medical Care Alert","9.8%"
5508660,"mejuri.com","Mejuri","3.9%"
5508680,"mersea.com","Mer Sea & Co.","2%"
5508682,"metrofax.com","MetroFax","$19.50"
5508684,"metrolinedirect.com","MetrolineDirect.com","0.7%"
5508693,"mickeymonthly.com","Mickey Monthly","9.8%"
5508702,"milkmakeup.com","Milk Makeup","3.9%"
5508711,"minibardelivery.com","Minibar Delivery","$7.80"
5508715,"minimuseum.com","Mini Museum LLC","0.7%"
5508722,"minted.com","minted.","1.3%"
5508724,"miraclenoodle.com","Miracle Noodle","6.5%"
5508730,"mitesoff.com.au","UNGEX Pty Ltd","5.2%"
5508730,"ungexau.com","UNGEX Pty Ltd","5.2%"
5508731,"mixbook.com","Mixbook","3.9%"
5508732,"mlbshop.com","MLBShop.com","5.2%"
5508733,"mmaoverload.com","MMA Overload","4.6%"
5508746,"mochahost.com","MochaHost","13%"
5508747,"moddedzone.com","ModdedZone","2%"
5508748,"modernartisans.com","Modern Artisans","6.5%"
5508752,"modernnursery.com","Modern Nursery","3.3%"
5508759,"momentumwatch.com","Momentum Watch","7.8%"
5508772,"moonpig.com","Moonpig","6.5%"
5508781,"mosaicweightedblankets.com","Mosaic Weighted Blankets","6.5%"
5508797,"mozello.com","Mozello SIA","19.5%"
5508799,"mpgsport.com","MPG Sport","2.6%"
5508807,"mumshandmade.com","Mum's Handmade","6.5%"
5508808,"munchkin.com","Munchkin","5.2%"
5508830,"mychoicesoftware.com","My Choice Software LLC.","3.3%"
5508832,"mycubanstore.com","MyCubanStore.com","3.9%"
5508854,"mylivia.com","Livia","6.5%"
5508859,"myollie.com","Ollie Pets","$39.00"
5508885,"nashuanutrition.com","Nashua Nutrition","3.3%"
5508890,"nationalunderwriter.com","NationalUnderwriter and LawCatalog","6.5%"
5508891,"nativeshoes.com","Native","2%"
5508900,"naturehills.com","Nature Hills Nursery","3.9%"
5508911,"neostrata.com","NEOSTRATA","9.1%"
5508911,"exuviance.com","NEOSTRATA","9.1%"
5508912,"nestedbean.com","NESTED BEAN INC.","2%"
5508914,"net-a-porter.com","NET-A-PORTER","1.6%"
5508923,"newtonbaby.com","Newton Baby, Inc.","3.3%"
5508930,"nextbigideaclub.com","Next Big Idea Club","5.2%"
5508933,"nflshop.com","NFLShop.com","5.2%"
5508934,"nfstrike.com","NFSTRIKE","5.2%"
5508936,"ninetypluscellars.com","90+ Cellars Wine Shop","6.5%"
5508937,"ninjaforms.com","Ninja Forms","13%"
5508940,"nisim.com","Nisim International","9.8%"
5508950,"nolahsleep.com","Nolah Sleep","$6.50"
5508950,"nolahmattress.com","Nolah Sleep","$6.50"
5508954,"nomatic.com","NOMATIC.com","9.8%"
5508962,"nordicpure.com","Nordic Pure Air Filters","3.3%"
5508966,"northwestregisteredagent.com","Northwest Registered Agent LLC","$65.00"
5508973,"nuclear-coffee.com","Nuclear-Coffee","13%"
5508986,"nydesignerfabrics.com","NY Designer Fabrics","3.9%"
5508989,"nzxt.com","NZXT","3.3%"
5509004,"officialhcgdietplan.com","Official HGC Diet Plan","26%"
5509007,"ogio.com","OGIO","3.9%"
5509012,"oka-b.com","Oka-B","6.5%"
5509016,"oliveandpiper.com","olive + piper","3.9%"
5509017,"olivela.com","Olivela","1.3%"
5509019,"olivercabell.com","Oliver Cabell","0.7%"
5509022,"olmafood.com","OLMA IV Inc.","2%"
5509027,"onceuponatee.net","Once Upon a Tee","3.3%"
5509036,"onlineamishfurniture.com","Amish Furniture","2.6%"
5509040,"onlocationtours.com","On Location Tours","6.5%"
5509041,"onlykidshangers.com","Only Kids Hangers","5.2%"
5509055,"ora.organic","Ora Organic","9.8%"
5509063,"oseamalibu.com","OSEA Malibu","10.4%"
5509084,"packagingsuppliesbymail.com","Packaging Material Direct, In","2%"
5509095,"palmbeachjewelry.com","PalmBeach Jewelry","6.5%"
5509111,"paperhouseproductions.com","Paper House Productions","9.8%"
5509118,"partsgeek.com","PartsGeek.com","$0.26"
5509124,"patchcollection.com","Patch Collection","0.7%"
5509127,"patriotsoftware.com","Patriot Software","$13.00"
5509129,"paulsmith.com","Paul Smith","2.6%"
5509148,"pennyandgrace.com","Penny + Grace","$3.25"
5509156,"personalizedfriendlysongs.com","Friendly Songs","13%"
5509160,"petcube.com","Petcube","9.8%"
5509161,"petflow.com","PetFlow.com","5.9%"
5509164,"petmate.com","Petmate","6.5%"
5509165,"petplate.com","PetPlate","$16.25"
5509170,"pfile.com","Get Smart Products","5.2%"
5509171,"pgprint.com","Pgprint.com","9.8%"
5509174,"philosophersguild.com","Unemployed Philosophers Guild","6.5%"
5509177,"phoozy.com","PHOOZY","6.5%"
5509180,"photocanvasland.com","PhotoCanvasLand.com","6.5%"
5509183,"physiciannutrients.com","Physician Nutrients","6.5%"
5509202,"pintoranch.com","Pinto Ranch","3.3%"
5509206,"piscifun.com","Piscifun","6.5%"
5509207,"pishposhbaby.com","pishposhbaby","3.9%"
5509211,"pixelyoursite.com","pixelyoursite","13%"
5509214,"plaekids.co","PLAE.co","2.6%"
5509214,"plae.co","PLAE.co","2.6%"
5509214,"kidsshoes.com","PLAE.co","2.6%"
5509217,"planetbeauty.com","Planet Beauty Inc","3.3%"
5509224,"plazancosmetics.com","PLAZAN Cosmetics","7.8%"
5509228,"plrproducts.com","PLR Products","32.5%"
5509232,"plushbeds.com","PlushBeds","9.8%"
5509233,"plushible.com","Plushible.com","5.2%"
5509237,"poeticjusticejeans.com","Poetic Justice","5.9%"
5509241,"poochperks.com","Pooch Perks Inc.","6.5%"
5509249,"popsockets.com","PopSockets","7.8%"
5509250,"popuptee.com","PopUpTee.com","7.8%"
5509255,"positivepromotions.com","Positive Promotions","3.3%"
5509268,"presentermedia.com","Presenter Media","13%"
5509274,"pretty-attitude.com","Pretty Attitude","6.5%"
5509278,"prideshack.com","Pride Shack","13%"
5509288,"printcandies.com","PrintCandies.com","7.8%"
5509309,"proozy.com","Proozy","3.9%"
5509322,"psychobunny.com","Psycho Bunny","3.3%"
5509324,"publicgoods.com","Public Goods","6.5%"
5509326,"puffy.com","Puffy Mattress","14.6%"
5509331,"purelyalpaca.com","PurelyAlpaca","6.5%"
5509338,"purple.com","Purple Mattress","1.3%"
5509343,"qbedding.com","Qbedding Inc","2.6%"
5509360,"radiofence.com","RadioFence.com","2.6%"
5509372,"rawpawspetfood.com","Raw Paws Pet Food","6.5%"
5509373,"rawspicebar.com","RawSpiceBar","16.3%"
5509377,"readers.com","Readers.com","3.9%"
5509392,"reddremedies.com","Redd Remedies","9.8%"
5509395,"redshelf.com","RedShelf","3.3%"
5509397,"refinergolf.com","ReFiner Golf Company","7.8%"
5509400,"regenepure.com","Regenepure","6.5%"
5509410,"renttherunway.com","Rent The Runway","6.5%"
5509415,"reservebar.com","ReserveBar","2%"
5509432,"revive.social","Revive Social","35.8%"
5509433,"revoamerica.com","Revo America Corp.","3.3%"
5509461,"rockfordcollection.com","Rockford Collection","2.3%"
5509465,"rodial.co.uk","Rodial","4.6%"
5509465,"us.rodial.com","Rodial","4.6%"
5509481,"rubberchickencards.com","Rubber Chicken Cards","32.5%"
5509487,"ruggedoutdoors.com","Rugged Outdoors, Inc","0.5%"
5509505,"saganlife.com","Sagan Life","7.8%"
5509505,"saganpotablewater.com","Sagan Life","7.8%"
5509512,"saloonbox.com","SaloonBox","0.7%"
5509517,"sanctuaryclothing.com","Sanctuary Clothing","3.3%"
5509520,"sansiled.com","SANSI LED LIGHTING INC.","13%"
5509535,"scentbox.com","ScentBox.com","$5.20"
5509548,"agoda.com","Agoda","3.9%"
5509551,"searspartsdirect.com","Sears PartsDirect","2.6%"
5509552,"sears.com","Sears","1.3%"
5509555,"sebastiancruzcouture.com","Sebastian Cruz Couture","6.5%"
5509564,"securesafetysolutions.com","Personal Safety Corporation","6.5%"
5509576,"selectwisely.com","SelectWisely LLC","9.8%"
5509577,"self-counsel.com","Self-Counsel Press","6.5%"
5509581,"sellersavingsdirect.com","Seller Savings Direct","13%"
5509602,"sewingmachinesplus.com","Sewingmachinesplus.com","6.5%"
5509611,"shart.com","Shirtframe / Shart.com","5.2%"
5509615,"sheddefender.com","Shed Defender","5.2%"
5509621,"shippingeasy.com","ShippingEasy","$96.85"
5509622,"shipt.com","Shipt","6.5%"
5509640,"shop.chiefs.com","KC Chiefs Pro Shop","5.2%"
5509641,"shop.clevelandbrowns.com","Cleveland Browns Shop","5.2%"
5509652,"shop.gessato.com","Gessato","5.9%"
5509653,"shop.giants.com","NY Giants Fan Shop","5.2%"
5509659,"shop.greatlowcarb.com","Great Low Carb Bread Company","0.7%"
5509659,"greatlowcarb.com","Great Low Carb Bread Company","0.7%"
5509685,"reebok.com","Reebok","3.3%"
5509694,"shop.texassports.com","Texas Longhorns Official Shop","5.2%"
5509703,"shopus.furbo.com","Furbo Dog Camera","6.5%"
5509703,"furbo.com","Furbo Dog Camera","6.5%"
5509705,"shopworn.com","The Solist","2%"
5509705,"thesolist.com","The Solist","2%"
5509732,"simplyworkout.com","simplyWORKOUT","7.8%"
5509743,"sizzlefish.com","Sizzlefish","9.8%"
5509756,"sky-tours.com","Skytours US","$7.48"
5509757,"sleekshop.com","SleekShop","1.3%"
5509758,"sleepez.com","Sleep EZ USA, Inc.","6.5%"
5509761,"sleeptightmouthpiece.com","SleepTight Mouthpiece","$13.00"
5509785,"snakeriverfarms.com","Snake River Farms","3.3%"
5509797,"snoremeds.com","SnoreMeds","16.3%"
5509800,"snowjoe.com","Shop Joe","1.3%"
5509805,"soccer.com","SOCCER.com","1.3%"
5509811,"society6.com","Society6","2.6%"
5509815,"sockpanda.com","Sock Panda","6.5%"
5509817,"softsurroundings.com","Soft Surroundings","5.2%"
5509823,"sokoglam.com","Soko Glam","2.6%"
5509827,"solorganix.com","SOL Organics","9.1%"
5509835,"soulnation.com","Soul Electronics","6.5%"
5509835,"soulelectronics.com","Soul Electronics","6.5%"
5509845,"sovereignlaboratories.com","Sovereign Laboratories LLC","6.5%"
5509858,"spiritjersey.com","Spirit Jersey","5.2%"
5509861,"spohn.net","Spohn Performance, Inc.","3.3%"
5509864,"sportsboxco.com","Sports Box Co.","4.6%"
5509867,"sprayplanet.com","Spray Planet","3.3%"
5509874,"squattypotty.com","Squatty Potty","3.3%"
5509879,"stackedskincare.com","StackedSkincare","5.2%"
5509882,"stampington.com","Stampington & Company","3.9%"
5509883,"starlightlighting.ca","Starlight Lighting","7.2%"
5509888,"statgeartools.com","Statgear","7.8%"
5509895,"stegmannusa.com","Stegmann Clogs","2.6%"
5509897,"steinersports.com","Steiner Sports","6.5%"
5509911,"stonetiledepot.com","StoneTileDepot","6.5%"
5509917,"store.alivecor.com","Kardia","6.5%"
5509917,"store.kardia.com","Kardia","6.5%"
5509923,"store.hifiman.com","HIFIMAN","3.3%"
5509928,"store.mykeyport.com","Keyport, Inc.","4.6%"
5509928,"mykeyport.com","Keyport, Inc.","4.6%"
5509929,"store.nascar.com","NASCARShop","3.9%"
5509940,"storq.com","Storq Inc","5.2%"
5509979,"sunsky-online.com","Sunsky","3.9%"
5509981,"supcase.com","SupCase","5.2%"
5509985,"supergoop.com","Supergoop!","3.9%"
5509986,"superherostuff.com","SuperHeroStuff.com","6.5%"
5509990,"supremesuspensions.com","Supreme Suspensions","3.3%"
5509998,"sensorpro.epsilon.com","Shopper's Voice: Coupons. Samples. Free Stuff","$1.95"
5509998,"survey.eu.epidm.net","Shopper's Voice: Coupons. Samples. Free Stuff","$1.95"
5510001,"survivalfrog.com","Survival Frog","7.8%"
5510024,"swyftfilings.com","Swyft Filings","$65.00"
5510038,"tailwindapp.com","Tailwind","9.8%"
5510040,"talbots.com","Talbots","1.3%"
5510041,"talkspace.com","Talkspace","$325.00"
5510049,"taosfootwear.com","Taos Footwear","1.3%"
5510051,"taragrinna-swimwear.com","Tara Grinna","9.8%"
5510061,"teabloom.com","Teabloom","7.8%"
5510065,"teamviewer.com","TeamViewer","6.5%"
5510067,"teavivre.com","TeaVivre","7.8%"
5510074,"teethnightguard.com","TeethNightGuard.com","5.2%"
5510077,"tefl.ie","The TEFL Institute of Ireland","6.5%"
5510083,"tempurpedic.com","Tempur-Pedic","1.3%"
5510088,"terrathread.com","Terra Thread","6.5%"
5510118,"thedarkknot.com","The Dark Knot Limited","6.5%"
5510125,"thefutonshop.com","The Futon Shop","3.3%"
5510142,"thelumicharge.com","Lumi Charge","3.3%"
5510144,"themeisle.com","Themeisle","35.8%"
5510154,"thepersonalbarber.com","The Personal Barber","2.6%"
5510160,"therapyg.com","Therapy-G","13%"
5510172,"thespoiledmama.com","The Spoiled Mama","6.5%"
5510179,"theteabook.com","The TeaBook","6.5%"
5510180,"theteaspot.com","The Tea Spot","3.3%"
5510197,"thinoptics.com","ThinOPTICS","16.3%"
5510201,"thisisj.com","This is J","1.3%"
5510210,"threads4thought.com","Threads 4 Thought","3.3%"
5510240,"tonybianco.com","Tony Bianco","1.3%"
5510241,"toolstoday.com","Tools Today","2%"
5510255,"tossabledigits.com","Tossable Digits","32.5%"
5510274,"trainpetdog.com","TrainPetDog.com","32.5%"
5510282,"traversebayfarms.com","Traverse Bay Farms","6.5%"
5510285,"treadlabs.com","Tread Labs","9.8%"
5510291,"tremormiracle.com","TremorMiracle","13%"
5510300,"trivago.com","Trivago","$1.95"
5510303,"trophycentral.com","TrophyCentral","2%"
5510304,"tropicaloasis.com","Tropical Oasis","6.5%"
5510306,"trubrain.com","truBrain","21.1%"
5510329,"tulsabodyjewelry.com","Tulsa Body Jewelry","9.8%"
5510336,"tuxedocloseouts.com","Tuxedo Closeouts","9.8%"
5510366,"unigearshop.com","Unigear","9.8%"
5510368,"unisciencegroup.com","Uniscience Group","6.5%"
5510371,"universalstandard.com","Universal Standard","2.6%"
5510386,"urthbox.com","UrthBox","2%"
5510391,"chantelle.com","Chantelle Lingerie","2.6%"
5510391,"us.chantelle.com","Chantelle Lingerie","2.6%"
5510395,"usjewelryfactory.com","US Jewelry Factory","3.3%"
5510396,"us.maje.com","Maje","3.3%"
5510403,"v4ink.com","V4ink","11.7%"
5510443,"veginout.com","Vegin' Out","6.5%"
5510457,"viator.com","Viator","7.8%"
5510460,"victoriaemerson.com","Victoria Emerson","5.2%"
5510475,"vinitysoft.com","Vinity Soft inc.","16.3%"
5510482,"viofo.com","VIOFO","0.7%"
5510483,"vipoutlet.com","VIP OUTLET","0.5%"
5510488,"virtualpbx.com","VirtualPBX","$1,105.00"
5510491,"vishaskincare.com","Visha Skincare","6.5%"
5510500,"vitacup.com","VitaCup","$13.00"
5510503,"vitaliving.com","Vita Living","7.8%"
5510504,"vitasprings.com","VitaSprings.com","6.5%"
5510514,"vnyl.org","VNYL","3.3%"
5510518,"volcanicacoffee.com","Volcanica Coffee Company","6.5%"
5510536,"walkinlab.com","Walk-In Lab, LLC","3.3%"
5510540,"wallsrepublic.com","Walls Republic","4.6%"
5510541,"waltlife.com","Walt Life, Inc.","7.8%"
5510542,"wanderlustandco.com","Wanderlust + Co","2%"
5510548,"warpweftworld.com","Warp + Weft","9.8%"
5510564,"wearpanda.com","Panda Optical","9.8%"
5510578,"wellnessbriefs.com","Unique Wellness","4.6%"
5510590,"whiteandwarren.com","White + Warren","2%"
5510591,"whizlabs.com","Whizlabs.com","9.8%"
5510595,"wholesalescarvesusa.com","Wholesale Scarves","3.3%"
5510613,"winkylux.com","Winky Lux","5.2%"
5510626,"womensuits.com","Womensuits.com","6.5%"
5510633,"woodzee.com","Woodzee Inc.","9.8%"
5510659,"wyzant.com","Wyzant","6.5%"
5510661,"xaxe.com","Xaxe.com","7.8%"
5510674,"yogadownload.com","YogaDownload","7.8%"
5510679,"yogisurprise.com","Yogi Surprise","$10.40"
5510695,"yummielife.com","Yummie","6.5%"
5510695,"yummie.com","Yummie","6.5%"
5510711,"zerohalliburton.com","ZERO Halliburton","3.3%"
5510715,"zipjob.com","ZipJob","4.6%"
5510726,"zoomget.com","Zoomget","6.5%"
5510729,"zquiet.com","ZQuiet","9.8%"
5512442,"aerosoles.com","Aerosoles","3.9%"
5512447,"aloyoga.com","Alo Yoga","8.5%"
5512450,"andreassous.com","André Assous","4.6%"
5512454,"applesofgold.com","Apples of Gold","5.2%"
5512460,"ashleyfurniture.com","Ashley","2%"
5512461,"audiobooks.com","Audiobooks.com","$2.93"
5512470,"bark.com","Bark","$9.75"
5512471,"bjornqorn.com","BBQ Fans Inc.","6.5%"
5512472,"bbqgalore.com","Barbeques Galore","3.3%"
5512477,"belstaff.com","Belstaff","2.6%"
5512486,"binxybaby.com","Binxy Baby","4.6%"
5512494,"bodyjewelry.com","BodyJewelry.com","9.8%"
5512496,"bountyhunterwine.com","Bounty Hunter Rare Wine & Spirits","2%"
5512502,"brastop.com","Brastop Ltd","2.6%"
5512535,"combatflipflops.com","Combat Flip Flops","8.5%"
5512536,"competeeveryday.com","Compete Every Day LLC","4.9%"
5512543,"cynthiarowley.com","Cynthia Rowley","5.2%"
5512548,"detoxorganics.com","Detox Organics","6.5%"
5512557,"dockatot.com","DockATot","0.7%"
5512573,"everywherechair.com","Everywhere Chair","2%"
5512611,"grasshopper.com","Grasshopper Group","$65.00"
5512623,"herbdoc.com","Dr. Schulze's","1%"
5512626,"icechexx.com","Innovative Concepts in Entertainment, Inc.","3.3%"
5512626,"homearcadegames.com","Innovative Concepts in Entertainment, Inc.","3.3%"
5512632,"inkbox.com","inkbox Tattoos","3.3%"
5512652,"kerastase-usa.com","Kerastase","3.9%"
5512656,"koss.com","KOSS Stereophones","2%"
5512657,"labelyourstuff.com","Label Your Stuff","9.8%"
5512663,"lightspeedhq.com","Lightspeed","$650.00"
5512671,"lollicupstore.com","Lollicup","1.3%"
5512671,"lollicupstore2.com","Lollicup","1.3%"
5512709,"myperfectresume.com","MyPerfectResume","$3.25"
5512716,"nature.com","Nature","13%"
5512719,"neimanmarcus.com","Neiman Marcus","3.9%"
5512727,"onekingslane.com","One Kings Lane","1.3%"
5512750,"petsbest.com","Pets Best Pet Insurance","$1.56"
5512755,"cloudways.com","Cloudways","$65.00"
5512755,"platform.cloudways.com","Cloudways","$65.00"
5512762,"preply.com","Preply","$6.50"
5512769,"redlinegoods.com","Redline Automotive Accessories Corp.","4.6%"
5512773,"rogue-industries.com","Rogue Industries","5.9%"
5512776,"rushmypassport.com","RushMyPassport.com","6.5%"
5512777,"samsclub.com","Sam's Club","9.8%"
5512778,"scalpmed.com","ScalpMED","3.3%"
5512780,"sheetworld.com","Sheetworld","4.2%"
5512781,"shmoop.com","Shmoop","13%"
5512800,"snorerx.com","SnoreRx","$9.75"
5512804,"softpaws.com","Soft Paws","2%"
5512806,"splendid.com","Splendid","2.6%"
5512807,"sportsintegrity.com","SportsIntegrity.Com LLC","5.2%"
5512822,"svsound.com","SVS","4.6%"
5512838,"thejacketmaker.com","The Jacket Maker","6.5%"
5512847,"thesslstore.com","The SSL Store","3.3%"
5512855,"totallyguitars.com","Totally Guitars","32.5%"
5512857,"tovala.com","Tovala","$6.50"
5512863,"unchartedsupplyco.com","Uncharted Supply Co.","3.3%"
5512867,"us.caudalie.com","Caudalie","4.6%"
5512870,"us.marimekko.com","marimekko","5.2%"
5512870,"marimekko.com","marimekko","5.2%"
5512884,"walking-canes.net","The Siceloff Companies","4.6%"
5512896,"yourmoonphase.com","YourMoonPhase","6.5%"
5512898,"yvettesports.com","Yvette Sports","6.5%"
5512900,"zatiknaturals.com","Zatik Inc.","9.8%"
5512900,"zatiknatural.com","Zatik Inc.","9.8%"
5512902,"zesttea.com","Zest Tea","16.3%"
5513010,"dickssportinggoods.com","Dick's Sporting Goods","16.7%"
5513011,"discounttire.com","Discount Tire","2%"
5513011,"americastire.com","Discount Tire","2%"
5514608,"buildabear.com","Build-A-Bear","3.3%"
5517485,"officedepot.com","Office Depot","2.6%"
5517486,"bedbathandbeyond.com","Bed Bath & Beyond","4.6%"
5518548,"blockchain-council.org","Blockchain Council","13%"
5518557,"kelty.com","Kelty","1.3%"
5518560,"slumberjack.com","Slumberjack","1.3%"
5518562,"ultimatedirection.com","Ultimate Direction","1.3%"
5518565,"jewelryandfindings.com","jewelryandfindings","3.3%"
5518568,"avacaremedical.com","AvaCare Medical","3.3%"
5518569,"prioritypass.com","Priority Pass","6.5%"
5518602,"goodto-go.com","Good To-Go","3.9%"
5518603,"collectorsquare.com","Collector Square","4.6%"
5518612,"jerkfit.com","JerkFit","6.5%"
5518620,"prioritybicycles.com","Priority Bicycles","0.7%"
5518623,"fitnessassistant.net","X3M Consulting Ltd","26%"
5518623,"x3msoftware.com","X3M Consulting Ltd","26%"
